id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
184,what percent of providers have electronic health records,0.023529411764705882,1.7219771332582453e-05,0.023255813953488372,0.7398576736450195
185,what wavelengths are the most harmful on the em spectrum,0.2710843373493976,0.0008541107647366837,0.00796812749003984,0.7004393935203552
186,who jumped the fence at gettysburg during the civil war?,0.02654867256637168,1.8110893172730682e-07,0.029197080291970802,0.7805740237236023
187,what are the guidelines of form a black motorcycles club,0.08000000000000002,0.0002260057755144771,0.023809523809523808,0.7553598880767822
188,what kind of transportation was there in the middle ages,0.07024793388429752,0.0007893301713153133,0.009592326139088728,0.7781243920326233
189,what was the first oil company to operate at prudhoe bay,0.02469135802469136,0.0007274276890322438,0.02185792349726776,0.7295894026756287
190,who was charged with murder after the massacre at My lai,0.02012072434607646,0.0007459467273582317,0.009433962264150943,0.7192608714103699
191,what is the book of verses james frey reads in his book?,0.046692607003891044,0.0008479993625540501,0.041666666666666664,0.7897424101829529
192,what is the population of snohomish washington? per year,0.008968609865470854,0.0,0.0,0.7757818698883057
193,What is the name of the late Major League  old professor,0.023483365949119376,0.0,0.0,0.7397575974464417
194,what was dante alighieri contribution in the renaissance,0.05769230769230769,0.0010094380152120635,0.011594202898550725,0.7942253947257996
195,what is feedback mechanism in plants during respiration,0.0,0.0,0.0,0.725628674030304
196,what happened to kuomintang after the chinese civil war,0.1306818181818182,0.001013343212577,0.021052631578947368,0.8267982006072998
197,what does the goddess athena tell odysseus he is to do?,0.053475935828877004,0.001124271697519571,0.027874564459930314,0.780815064907074
198,how many countries have english as an official language,0.05031446540880503,0.0013551171087981615,0.041666666666666664,0.7717222571372986
199,when does the seas second season on hardcore pawn start,0.03162055335968379,0.0,0.0,0.6960362792015076
200,what part of the government governs the US post office?,0.05750798722044728,0.000959553708968146,0.015209125475285171,0.8156735301017761
201,what time will kate/will wedding start in united states,0.038834951456310676,0.0008293377900679586,0.047337278106508875,0.7010688185691833
202,What is and where is hydraulic fluid found and used for,0.012987012987012986,0.0,0.0,0.7538288831710815
203,"What is the legal definition of ""natural born citizen""?",0.06908462867012088,0.0006474020781089149,0.008064516129032258,0.7966316342353821
204,what is the narration of the story ethan frome told in?,0.0642857142857143,0.0006229025019821203,0.008438818565400843,0.782250165939331
205,what is the tallest building in the western hemisphere?,0.04642857142857144,0.0007879000116458425,0.01694915254237288,0.7803888916969299
206,Where is the greatest concentration of KFC in the world,0.04201680672268907,1.6997463193263243e-11,0.040268456375838924,0.76612788438797
207,What is the full name of the first lady and the vp wife,0.07612456747404844,0.0014849184006902982,0.04608294930875576,0.7142951488494873
208,what is the address of mother's park & ride in wayne nj,0.14534883720930233,0.001286904622461493,0.02127659574468085,0.8020997643470764
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.05128205128205129,0.0012134918017582181,0.02120141342756184,0.7688028216362
210,What does the idea of effective nuclear charge tell us,0.048,0.00015376538203463745,0.02247191011235955,0.755402147769928
211,"how do we calculate the cost of ordering inventory,pp?",0.10843373493975904,0.0009401453553635777,0.020151133501259445,0.8086419105529785
212,How much energy can be passed along each trophic level,0.03759398496240601,0.0005572468258882208,0.00408997955010225,0.7515202760696411
213,what happens when the baroreceptor reflex is activated,0.04597701149425287,0.0010302874727613812,0.015037593984962405,0.689612627029419
214,what are the factors of production for digital cameras,0.01834862385321101,4.795230460877348e-10,0.014388489208633094,0.7531540393829346
215,"where does the expression ""knocking on wood"" come from",0.03956834532374101,0.0007154707201082071,0.016597510373443983,0.7615645527839661
216,who did richard nixon refer to as the  silent majority,0.035476718403547665,0.0009611383940426361,0.0158311345646438,0.7495823502540588
217,what role do ombudsman play in the swedish government?,0.02120141342756184,0.0008433184337041618,0.019704433497536946,0.7559705376625061
218,what species does johnson grass in oklahoma belong to?,0.0849056603773585,0.0014551187785943813,0.047619047619047616,0.82049560546875
219,what are the health effects  of drinking bottled water,0.055137844611528826,0.0010547508260500152,0.011527377521613832,0.8048749566078186
220,"what time did the dallas september 8, 2010 tornado hit",0.037037037037037035,0.000563642020845966,0.0045662100456621,0.77150559425354
221,where did the film the family that preys take place at,0.045627376425855515,0.00053482389870211,0.0044742729306487695,0.7797611951828003
222,when was james madison in the house of representatives,0.02074688796680498,0.0,0.0,0.7472954392433167
223,who was the president when benjamin franklin was alive,0.0694980694980695,0.0020956314172873615,0.037914691943127965,0.7656927108764648
224,where is the princess from in The Princess and the Pea,0.05691056910569105,0.0010999619072348378,0.04020100502512563,0.7651035785675049
225,how does rainfall in new york affect the environment?,0.020066889632107024,0.0005758133678382845,0.008658008658008658,0.7504302859306335
226,"what did paul snider, dorothy stratten's husband look",0.03333333333333333,0.0001196877124397547,0.03333333333333333,0.7787231206893921
227,how many quarterbacks played for the redskins in 1980,0.16103896103896104,0.0021006954797468777,0.026058631921824105,0.7981206774711609
228,what are schedule 1 drugs according to iowa state law,0.06666666666666667,0.0006379628565137887,0.00847457627118644,0.8241530656814575
229,who played the commandant in the police academy movie,0.02162162162162162,0.0005030518540925552,0.00398406374501992,0.7591732740402222
230,what is brees daughter's name in desperate housewives,0.1398176291793313,0.0014227383702937095,0.024691358024691357,0.7887895703315735
