id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
38,what is only constitutional leadership position in house of representatives,1.0,0.9949873108392188,0.9916666666666667,0.9975377917289734
39,who was the player for the detroit lions that wayne fontes did a tribute to,0.9948186528497409,0.9864671772524127,0.9925925925925926,0.9971029162406921
40,how much will a transfusion of platelet apheresis raise the platelet count,0.7120418848167539,0.9568402903648623,0.9777777777777777,0.9572634696960449
41,WHAT DID MARLON BRANDO DO WITH THE BUTTER IN THE MOVIE LAST TANGO IN PARIS,0.07035175879396986,0.0,0.0,0.7848169803619385
42,What are the fundamentals of Bretton Woods system for fixed exchange rates,0.8787061994609164,0.8033649537783565,0.9207547169811321,0.9636661410331726
43,What is the complete ground state electron configuration for the iron atom,0.9764309764309764,0.964086542965083,0.9769585253456221,0.9327203035354614
44,"What is the HSMR percentage for the UAB Medical Center in Birmingham, ALA?",0.3941605839416058,0.22876588948785512,0.43137254901960786,0.8753352165222168
45,What are the two initials of the first US president to resign from office,0.37606837606837606,0.03679749225420743,0.43902439024390244,0.8980494141578674
46,what is the name of the family guy episode where lois's sister has a baby,0.6283783783783784,0.33531838514353346,0.7204301075268817,0.9253741502761841
47,How Do You Find the mean of the squares of the first 10 counting numbers,0.9975669099756691,0.9949873108392188,0.9965156794425087,0.9952398538589478
48,"what does it mean when isaiah of the bible in chapter 55:verses 8,9 mean",0.7870967741935485,0.6534512959729921,0.7807017543859649,0.9489621520042419
49,what board game are they playing in the 17th episode of big bang theory?,0.9884526558891455,0.9814380107276189,0.9923664122137404,0.9942821860313416
50,what is the difference between magic eye 3d illusions and 3d technology?,0.9538461538461539,0.8677673284365083,0.9596412556053812,0.9745549559593201
51,what kind of legal remedy is it to ask someone to fulfill there promise,0.985,0.9591894571091382,0.9772727272727273,0.9779521226882935
52,who played derwin davis on the first 2 episodes of the tv show the game,0.5170731707317073,0.09071795328941251,0.5555555555555556,0.8775529265403748
53,what year did the beatles came out with the song i wanna hold your hand,0.6597938144329898,0.4119953961368838,0.7142857142857143,0.9242331981658936
54,who wrote the famous novel Great books of  the western world volume 27?,1.0,1.0,1.0,0.9999999403953552
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.8222222222222223,0.6595661232956417,0.832579185520362,0.9597592949867249
56,what was the main contribution of john maynard keynes made to economics,0.18505338078291816,0.0028808089157088264,0.15555555555555556,0.8070306181907654
57,how old was britney spears when she recorded hit me baby one more time,0.8746928746928747,0.62981745839068,0.7857142857142857,0.9645456671714783
58,what christmas tree did white house have in 2011 AND where was it from,1.0,0.9951098779230348,0.993103448275862,0.9979509115219116
59,how will a uk collection company collect money when you are in the usa,0.985,0.9796431000253993,0.9884169884169884,0.9945885539054871
60,when did the UK Labour Government replace the Conservative Government?,0.972972972972973,0.962649224986069,0.9770992366412213,0.9826905727386475
61,when did zacharias janssen make a discovery related to the cell theory,1.0,0.9950370676684406,0.9923664122137404,0.9974560737609863
62,What political conflicts marked the presidency of William Howard Taft?,0.825503355704698,0.6476361550086057,0.8390243902439024,0.9479252696037292
63,who was the first to argue that the sun was the center of the universe,0.636986301369863,0.31197408209385946,0.694300518134715,0.9244926571846008
64,what ever happened to the survivors of the 1989 california earthquake,0.20149253731343286,0.00735368271377496,0.2875,0.8575224280357361
65,Who holds records for most weeks spent at number one as female artist,0.6153846153846153,0.28410057497064506,0.7291666666666666,0.9548741579055786
66,what other territories did the english sharing the island of st kitts,0.9974160206718347,0.9946378764779082,0.9959839357429718,0.9963787198066711
67,what is the age you have to be to have the right to freedom of speech,0.9781021897810218,0.9373759343887884,0.9743589743589743,0.9860844612121582
68,what was the distance of evacuation from the russian nuclear meltdown,0.40449438202247184,0.06433897144205605,0.5147058823529411,0.9218852519989014
69,what country in the middle east did france take control of after ww1,0.6797066014669926,0.5375806361922454,0.7240143369175627,0.942371666431427
70,how did elvis presley contribute to the popularity of rock and roll?,0.7896440129449839,0.5688704425005227,0.8301886792452831,0.9536060690879822
71,what the multiple endings of john say about its possible authorship;,0.22857142857142856,0.1001802095955397,0.34951456310679613,0.8724942207336426
72,"what types of trees, flowers, or plants are commonly found in canada",0.9955555555555555,0.9733349348192527,0.9894736842105263,0.9860438704490662
73,who are the current minority leaders in the house of representatives,0.9660194174757283,0.9234838290037528,0.9646017699115044,0.9749109148979187
74,who was the republican candidate for president in the 1969 elections,0.9480519480519481,0.9150105955912304,0.9253731343283582,0.983142614364624
75,what happens  to the light independent reactions of photosynthesis?,0.3938053097345133,0.23418982248488507,0.4253731343283582,0.8701165318489075
76,how did the african slave trade affect africans in terms of economy,0.19935691318327975,0.027867475912106834,0.21674876847290642,0.8251832127571106
77,when tonight show first started in 1962 everyone did this on camera,0.7871720116618075,0.5885249887163924,0.8421052631578947,0.939157247543335
78,What was the original name of the holiday known today as Halloween?,0.9967213114754099,0.9735976333875235,0.9805825242718447,0.9920446276664734
79,how school librarians support students with disabilities in europe,0.9767441860465117,0.9539722994750799,0.9735849056603774,0.9868329763412476
80,how many bones are in the skeletal system is composed of 306 bones,0.7236467236467236,0.6801626390099169,0.7672413793103449,0.918796181678772
81,who accompanied King louis the VII of France on the second crusade,0.9461077844311377,0.876710058453612,0.9385964912280702,0.9680960178375244
82,what year did george bush name hank paulson secretary of treasury?,0.6920821114369501,0.5328934751939797,0.7627118644067796,0.937398374080658
83,What is the function of an epithelial free surface that is smooth?,0.38095238095238093,0.20410542377689148,0.5063291139240507,0.8618348240852356
84,what is the average time it takes to go through aa 12 step program,0.8662131519274376,0.8520406882037996,0.8989547038327527,0.9604339599609375
85,what professional baseball pitchers were on the Schaumburg Flyers,0.8310810810810811,0.642349358732581,0.8173913043478261,0.9334688186645508
86,where did the money for the new scoreboard in milwaukee come from,0.9264305177111716,0.8179451550569277,0.925764192139738,0.9554246664047241
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.8695652173913043,0.7321327439847134,0.8739495798319328,0.9563682675361633
88,What role did clint walker play in the movie The Ten Commandments,0.9180327868852459,0.847282845464264,0.9155555555555556,0.9630159139633179
89,"where is the person who played ""joey stivic"" in all in the family",0.9957446808510638,0.9742503685019283,0.9883720930232558,0.9866703748703003
90,What culture is it that children do not look adults in the eyes?,0.9952606635071091,0.9904762628064301,0.9964664310954063,0.998299777507782
91,when does into the wild 30 seconds to mars concert dvd come out?,0.11282051282051284,9.177688468493155e-08,0.15748031496062992,0.8522889018058777
92,what printmaking process doesn't require the text to be reversed,0.9705215419501134,0.9383270084415903,0.9652509652509652,0.9832070469856262
93,where in gospel of mark does the disciples question Christ deity,0.8488888888888888,0.7294480276531919,0.8791208791208791,0.9675717353820801
94,what is the highest mountain in america and where is is located?,0.6742424242424243,0.3106213443102931,0.7514450867052023,0.9269201755523682
95,what is the name for the oldest island in the hawaiian hot spots,0.7631578947368421,0.8962448783757578,0.9477911646586346,0.959115743637085
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,0.5405405405405406,0.1826835240527346,0.6162162162162163,0.9202615022659302
97,how much money did charlie chaplin make in any year in the 1920,0.3504273504273504,0.024543282850175673,0.4583333333333333,0.9037473797798157
98,how many native Americans did the United States kill or deport?,0.7674418604651163,0.5802709913175383,0.8018018018018018,0.929758608341217
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.18791946308724836,0.021576659286277514,0.19047619047619047,0.8363354206085205
100,how many millions of years have great white sharks been around?,0.5775075987841944,0.8965996841789607,0.9389671361502347,0.9556863307952881
101,How is constitutionalism used in the American Government today?,0.6742424242424243,0.3106213443102931,0.7514450867052023,0.9269201755523682
102,where did lyndon b johnson tour to announce his war on poverty?,0.4976958525345622,0.14034713864885964,0.6405228758169934,0.9190887808799744
103,What is the first program to run during a system boot sequence?,0.6402640264026402,0.3141468469837144,0.696078431372549,0.9368875026702881
104,who is elizabeth from general hospital who are the boys fathers,0.1591695501730104,0.011188373388366752,0.19428571428571428,0.8155979514122009
105,what were the major obstacles facing the Industrial Revolution/,0.11594202898550726,0.003783229426661736,0.15706806282722513,0.8217487335205078
106,who was the last roman emperor and how old was he when he ruled,0.8589341692789969,0.713027496983188,0.8717948717948718,0.9653266072273254
107,when was the ancient greek republic was formed and on what date,0.9948186528497409,0.9712265828119334,0.9850746268656716,0.9840037822723389
108,how much more time does chemo give to people with renal cancer,0.9910979228486648,0.9670948500694461,0.9789473684210527,0.9862100481987
109,when did abraham lincoln write the emancipation proclamation??,0.9095744680851063,0.8164500467655624,0.8898305084745762,0.97771817445755
110,what spanish speaking countries have the most world cup titles,0.4452054794520548,0.14158330154907608,0.5058823529411764,0.8846873641014099
111,what percent of kids 15 and under make up the human population,0.18384401114206125,0.13456834562837508,0.3319838056680162,0.8653066158294678
112,what is the name of an investigation with controlled variables,0.04608294930875576,6.181764270293081e-13,0.057971014492753624,0.8036492466926575
113,what is the difference between multistage and cluster sampling,0.21969696969696967,0.07942490711937547,0.3565217391304348,0.8453738689422607
114,What were the major economic activities of the early Canadians,0.9220183486238531,0.853015279971512,0.9504950495049505,0.9800876379013062
115,what is the main source of power in today's america factories?,0.6742424242424243,0.3147916914656677,0.7586206896551724,0.9324511885643005
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.30515463917525776,0.1495332359194607,0.40425531914893614,0.8552165627479553
117,What was distinguished about the Stamp Act from previous taxes,0.4817518248175183,0.1283101033084276,0.5555555555555556,0.9202971458435059
118,how are business ethics different in Africa and United States,0.8802228412256268,0.7699541467335966,0.8666666666666667,0.9297250509262085
119,How many consecutive starts did Brett Favre have this season?,0.9840425531914894,0.9735217040837909,0.9887640449438202,0.9879947304725647
120,How many miles of interstates are there in the united states?,0.9795918367346939,0.8777895300805642,0.9714285714285714,0.9704822301864624
121,how did streets in lower 9th ward new orleans get their names,0.6951871657754012,0.6105623255812167,0.7531380753138075,0.9167855381965637
122,what day does election results for a new governor start in NJ,0.6148648648648649,0.27557680949859503,0.676923076923077,0.9253851771354675
123,how does Delaware support its claim to being the first state?,0.9578947368421051,0.9318419094587591,0.966542750929368,0.9836441278457642
124,what percent of illegal immigrants are from mexico and europe,0.6653306613226453,0.5076459033305244,0.7278688524590164,0.9189531803131104
125,what model years did the ford focus zx3 have the zetec engine,0.8189910979228486,0.6257840096045911,0.8392857142857143,0.9584732055664062
126,What are 2 United States Senators that are from Pennsylvania?,0.7164179104477612,0.6328424872943378,0.8317460317460318,0.9303257465362549
127,"What is the birth rate, death rate, life expectancy in Turkey",1.0,1.0,1.0,0.9972286820411682
128,who was the first person to climb the mount of the holy cross,1.0,1.0,1.0,0.9729658365249634
129,What is the value of understanding cross-cultural psychology?,0.41290322580645167,0.2541295041413253,0.5018181818181818,0.8817479014396667
130,what is the difference between diabetic and adiabatic process,0.963963963963964,0.9256750866868153,0.9615384615384616,0.9754863381385803
131,how do I determine size needed for german world war 2 helmet,0.9874686716791979,0.9746827224286695,0.988929889298893,0.9957265257835388
132,what do do the colors on the flag of palma de mallorca mean?,0.24827586206896554,0.04053694461376006,0.2558139534883721,0.8445582985877991
133,what types of muscles are those of the swallowing mechanism?,0.6557377049180327,0.3370580864936543,0.7066666666666667,0.9184612035751343
134,who died on the florida gators college baseball team in 2010,0.3404255319148936,0.014154921379832033,0.4473684210526316,0.8972412943840027
135,what is the united nations and what is its role in the world,0.5256410256410257,0.26958322858455785,0.5800865800865801,0.9017550349235535
136,what was the name of the magazine all teenager read in 2000s,0.652014652014652,0.33912200186536573,0.6914893617021277,0.9309199452400208
137,what is commercial health insurance - Blue Cross Blue Shield,0.7386934673366835,0.5250686429588654,0.8471615720524017,0.9140763878822327
138,how old was anna nicole smith when she meet her old husband,0.9974424552429668,0.9893612953767468,0.9958847736625515,0.994341254234314
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,1.0,0.9866834461262846,0.9933333333333333,0.9935644865036011
140,what jobs did hans christian anderson have besides writing?,0.5714285714285715,0.22924293803331422,0.593939393939394,0.9076341390609741
141,what goods are imported in the Democratic Republic of Congo,0.9947368421052631,0.9476719089538581,0.9816849816849816,0.9819363951683044
142,where in the bible that palestine have no land in jerusalem,0.7627627627627627,0.5288254973682769,0.7802690582959642,0.9405495524406433
143,"who played guitar on the kiss album, creatures of the night",0.9025069637883009,0.7935410559710254,0.8987854251012146,0.9486063122749329
144,what kind of potential is created after a neuron is excited,0.9270833333333333,0.8605989815990461,0.944954128440367,0.9724087715148926
145,what powers are specific to a particular house of Congress?,0.3393501805054151,0.12485792393854757,0.41530054644808745,0.873838484287262
146,who is the current Chief Justice of the U.S. supreme court?,0.7140039447731755,0.5651178085878411,0.9067796610169492,0.9294981360435486
147,what is the difference in meaning of fraud and illegal acts,0.8899082568807339,0.7713162265016656,0.9,0.9630554914474487
148,what were hamilton's goals for establishing a national bank,0.368,0.026953655152697816,0.45454545454545453,0.9050785899162292
149,What did the augurs use to interpret the will of the gods?,1.0,1.0,1.0,0.9957621693611145
150,how many miles is harvard university from yale university?,0.9385474860335195,0.8593514723032509,0.937007874015748,0.969115138053894
151,what films has hugh grant and richard curtis done together,0.7120743034055728,0.4462474354396296,0.680628272251309,0.9358232021331787
152,how did the arrival of the horse affect the pawnee indians,0.9747474747474748,0.9266663264768805,0.9629629629629629,0.9802446961402893
153,what happened to lynne on real housewives of orange county,0.9812332439678284,0.9419222666639081,0.9841269841269841,0.9801297783851624
154,what does a laboratory in a gynecologist office consist of,0.5142857142857143,0.6810801147080396,0.7549019607843137,0.9287875890731812
155,what episode do they play the second opening in Death note,0.8864265927977838,0.8637459924350245,0.926829268292683,0.9698023200035095
156,what day is the federal holiday for Martin Luther King Jr.,0.9714285714285715,0.9405716142315719,0.9809885931558935,0.9796316623687744
157,what does it mean to take communion in the catholic church,0.6280487804878049,0.4338909173119451,0.7330316742081447,0.91961669921875
158,how many public universities are in the state of Louisiana,0.907563025210084,0.8052838060843439,0.9469026548672567,0.9806182384490967
159,what part of the government is the federal court judge in?,0.6148648648648649,0.2695204228159575,0.6451612903225806,0.9256211519241333
160,what are the effects of low progesterone levels in a woman,0.9873417721518988,0.961387533957653,0.9849624060150376,0.9868846535682678
161,"What percentile is my income of 140,000 of the population?",0.37535014005602246,0.19512117629300435,0.4247787610619469,0.8668901920318604
162,what is max gross weight for 2004 international semi truck,1.0,1.0,1.0,0.9998492002487183
163,what was the Name the first electronic handheld calculator,0.635593220338983,0.31603613073028697,0.6421052631578947,0.9083093404769897
164,what is the lowest temperature ever recorded in antarctica,0.24545454545454545,0.013875077526133126,0.3026315789473684,0.8653646111488342
165,where is university of nelson mandela metropolitan located,0.42553191489361697,0.06581908729567025,0.4539877300613497,0.8863346576690674
166,what was the ratings of the final episode La Reina Del Sur,0.8746666666666667,0.756292385369958,0.8859649122807017,0.9757053852081299
167,When was John F. Kennedy born and when was he assassinated,1.0,0.9771652556581926,0.9829351535836177,0.9926667809486389
168,what was the first police department in the United states?,0.1370716510903427,0.003658327537783035,0.16071428571428573,0.8292332887649536
169,what is the difference between inside glazed outside glaze,0.976303317535545,0.9482023195032004,0.9834710743801653,0.9872543811798096
170,What is the purpose of North American Free Trade Agreement,0.6403162055335969,0.3332822894317336,0.7058823529411765,0.9040058851242065
171,where are the web templates for visual studio 2010 express,0.16565656565656567,0.09499908576995056,0.3576158940397351,0.8589401245117188
172,What did the hollywood blacklist have to do with McCarthy,0.9023746701846965,0.7865314877593794,0.8974358974358975,0.9774408936500549
173,how many people visit crater lake national park each year,0.9801324503311257,0.9514336650277245,0.975609756097561,0.9864675402641296
174,what countries allow gays to openly serve in the military,0.9929078014184397,0.9740749133757837,0.9863013698630136,0.9885028600692749
175,what factors stand out in the war against terror articles,0.5196850393700788,0.14625777523484404,0.5810055865921788,0.9174824953079224
176,what movie won the academy award for best picture in 2000,1.0,1.0,1.0,1.0
177,what are the goals of the organization of American states,0.9893048128342246,0.9776545716520174,0.9868995633187773,0.9908028841018677
178,what are the three dominant political parties in America?,0.6742424242424243,0.3106213443102931,0.7514450867052023,0.9269201755523682
179,who is the actor who played the gay old guy in family guy,0.9252873563218391,0.9137298680642995,0.9295774647887324,0.9746993780136108
180,how are the archegonia of the fern and pine cone similar,0.8024691358024691,0.5994452494203649,0.8,0.9555718302726746
181,how many states are involved in the mega million drawing,0.9793103448275863,0.9796102136339621,0.9920634920634921,0.9826010465621948
182,how many spots on the blackhawks roster were turned over,0.9591836734693877,0.8959292428526388,0.9655172413793104,0.9627547264099121
183,where can i find shantytowns during the great depression,0.6643356643356644,0.314684580963938,0.6350710900473934,0.915598452091217
184,what percent of providers have electronic health records,0.7535410764872521,0.5137553667941851,0.7966804979253111,0.9367650151252747
185,what wavelengths are the most harmful on the em spectrum,0.9473684210526315,0.8978120531442794,0.9661016949152542,0.9836031198501587
186,who jumped the fence at gettysburg during the civil war?,0.8530020703933747,0.7440534881730456,0.933852140077821,0.97372967004776
187,what are the guidelines of form a black motorcycles club,0.9613526570048311,0.9283988367689661,0.9666666666666667,0.983518660068512
188,what kind of transportation was there in the middle ages,0.9860724233983287,0.9588447880839165,0.9874476987447699,0.9913691282272339
189,what was the first oil company to operate at prudhoe bay,0.15658362989323843,0.008863809443779866,0.143646408839779,0.8251706957817078
190,who was charged with murder after the massacre at My lai,0.9882352941176472,0.9672153519215958,0.9822064056939501,0.9874182343482971
191,what is the book of verses james frey reads in his book?,0.45569620253164556,0.07224733630263845,0.5217391304347826,0.9053388833999634
192,what is the population of snohomish washington? per year,1.0,1.0,1.0,0.9965235590934753
193,What is the name of the late Major League  old professor,0.5980066445182725,0.2645975055629497,0.6494845360824743,0.930489182472229
194,what was dante alighieri contribution in the renaissance,0.3122362869198312,0.010951424780037288,0.37575757575757573,0.8767417073249817
195,what is feedback mechanism in plants during respiration,0.8598130841121496,0.6335156042434495,0.8688524590163934,0.9486081600189209
196,what happened to kuomintang after the chinese civil war,1.0,1.0,1.0,1.0
197,what does the goddess athena tell odysseus he is to do?,0.4429223744292238,0.2761509070970172,0.4888888888888889,0.8846513032913208
198,how many countries have english as an official language,0.9947089947089947,0.9945797462139928,0.995850622406639,0.9928393959999084
199,when does the seas second season on hardcore pawn start,0.6821192052980132,0.4358890873340922,0.6625766871165644,0.9237594604492188
200,what part of the government governs the US post office?,1.0,0.9866834461262846,0.9933333333333333,0.9935644865036011
201,what time will kate/will wedding start in united states,0.738562091503268,0.4820392533655521,0.7474747474747475,0.9327383637428284
202,What is and where is hydraulic fluid found and used for,0.9826989619377162,0.9376394914168695,0.9655172413793104,0.9811668395996094
203,"What is the legal definition of ""natural born citizen""?",0.579520697167756,0.39103009295825875,0.5823754789272031,0.8961737155914307
204,what is the narration of the story ethan frome told in?,0.14835164835164835,0.004591512606676349,0.17560975609756097,0.8108676075935364
205,what is the tallest building in the western hemisphere?,0.43595505617977526,0.2673806194249469,0.4573643410852713,0.8752655982971191
206,Where is the greatest concentration of KFC in the world,0.47129909365558914,0.1860981528994508,0.5714285714285714,0.9034205079078674
207,What is the full name of the first lady and the vp wife,0.5737704918032787,0.19073690930718082,0.5866666666666667,0.9068475961685181
208,what is the address of mother's park & ride in wayne nj,0.6666666666666666,0.34769135678373436,0.6914893617021277,0.9125810265541077
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.2867132867132867,0.03262854569600937,0.32323232323232326,0.8581200838088989
210,What does the idea of effective nuclear charge tell us,0.8610354223433242,0.7475550469597524,0.8968253968253969,0.9437054991722107
211,"how do we calculate the cost of ordering inventory,pp?",0.9032258064516129,0.7910421505179466,0.9067796610169492,0.9624220132827759
212,How much energy can be passed along each trophic level,0.9664429530201342,0.9345438383627814,0.9674418604651163,0.9297047257423401
213,what happens when the baroreceptor reflex is activated,0.38297872340425526,0.04076220397836621,0.46153846153846156,0.8981113433837891
214,what are the factors of production for digital cameras,1.0,1.0,1.0,1.0
215,"where does the expression ""knocking on wood"" come from",0.7976190476190476,0.5799057027009024,0.7582938388625592,0.9453591704368591
216,who did richard nixon refer to as the  silent majority,0.815028901734104,0.6637542118285854,0.8523206751054853,0.9497779607772827
217,what role do ombudsman play in the swedish government?,0.9927007299270074,0.9592622005636552,0.9880478087649402,0.9874168038368225
218,what species does johnson grass in oklahoma belong to?,0.8867924528301887,0.92698926191964,0.973384030418251,0.9747799634933472
219,what are the health effects  of drinking bottled water,0.9393939393939393,0.9058521180045769,0.9411764705882353,0.9686156511306763
220,"what time did the dallas september 8, 2010 tornado hit",0.7956989247311829,0.5930227464111447,0.8252427184466019,0.959449052810669
221,where did the film the family that preys take place at,0.7717041800643086,0.5442572089297024,0.8167539267015707,0.9607954025268555
222,when was james madison in the house of representatives,0.9150684931506851,0.8405643760107648,0.9207547169811321,0.9442775845527649
223,who was the president when benjamin franklin was alive,0.3455497382198953,0.009664132889758833,0.4383561643835616,0.8620070219039917
224,where is the princess from in The Princess and the Pea,0.6569343065693432,0.3517115779004571,0.6796116504854369,0.9244222640991211
225,how does rainfall in new york affect the environment?,0.9975669099756691,0.9949873108392188,0.9965156794425087,0.995239794254303
226,"what did paul snider, dorothy stratten's husband look",0.5149253731343283,0.14143962195283138,0.5595854922279793,0.8963634371757507
227,how many quarterbacks played for the redskins in 1980,0.4765342960288808,0.11206749370239753,0.5543478260869565,0.9071981310844421
228,what are schedule 1 drugs according to iowa state law,0.7016393442622951,0.4077111741805569,0.7454545454545455,0.9358275532722473
229,who played the commandant in the police academy movie,0.856338028169014,0.7032008836099128,0.8692307692307693,0.9658434391021729
230,what is brees daughter's name in desperate housewives,0.4299065420560748,0.06795640455506798,0.584070796460177,0.9101679921150208
