id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
140,what jobs did hans christian anderson have besides writing?,0.968421052631579,0.924223973245412,0.9539748953974896,0.9813553690910339
141,what goods are imported in the Democratic Republic of Congo,0.9591836734693876,0.9014959833905201,0.9428571428571428,0.9690804481506348
142,where in the bible that palestine have no land in jerusalem,0.3880597014925373,0.0822771804591041,0.5026178010471204,0.8901398777961731
143,"who played guitar on the kiss album, creatures of the night",0.8773841961852861,0.792166225740629,0.8695652173913043,0.9510507583618164
144,what kind of potential is created after a neuron is excited,0.8967254408060453,0.8705955937096249,0.9155555555555556,0.9600048065185547
145,what powers are specific to a particular house of Congress?,0.962962962962963,0.9001079117287123,0.9530201342281879,0.9726182222366333
146,who is the current Chief Justice of the U.S. supreme court?,0.8421052631578948,0.7500548343746184,0.8430493273542601,0.9342749714851379
147,what is the difference in meaning of fraud and illegal acts,0.8362720403022671,0.7697997724458088,0.8850174216027874,0.9429986476898193
148,what were hamilton's goals for establishing a national bank,0.9485981308411215,0.8974481281394804,0.9397590361445783,0.9768795967102051
149,What did the augurs use to interpret the will of the gods?,0.942528735632184,0.8988477514675649,0.9429657794676806,0.9771400094032288
150,how many miles is harvard university from yale university?,0.4189189189189189,0.21158519556823024,0.5258215962441315,0.8787460327148438
151,what films has hugh grant and richard curtis done together,0.6906906906906908,0.47960018541574895,0.6767676767676768,0.923139214515686
152,how did the arrival of the horse affect the pawnee indians,0.9571428571428571,0.9133014153017446,0.9577464788732394,0.974720299243927
153,what happened to lynne on real housewives of orange county,0.6970684039087948,0.4764394997419117,0.7230046948356808,0.9324837923049927
154,what does a laboratory in a gynecologist office consist of,0.8578553615960101,0.7705675488872906,0.8789237668161435,0.9425569772720337
155,what episode do they play the second opening in Death note,0.9263157894736842,0.8225848409226705,0.9080459770114943,0.9637540578842163
156,what day is the federal holiday for Martin Luther King Jr.,0.9117647058823529,0.8175855120855654,0.924187725631769,0.9681395292282104
157,what does it mean to take communion in the catholic church,0.7927461139896373,0.7367752095019156,0.8267716535433071,0.9364478588104248
158,how many public universities are in the state of Louisiana,0.8828337874659401,0.8163790839140358,0.9145299145299145,0.9602344036102295
159,what part of the government is the federal court judge in?,0.6547619047619049,0.4522668024396875,0.6635514018691588,0.9074944257736206
160,what are the effects of low progesterone levels in a woman,0.9949238578680203,0.9664776706638983,0.9849624060150376,0.9913041591644287
161,"What percentile is my income of 140,000 of the population?",0.7534722222222222,0.6121509471520364,0.8023952095808383,0.9324713945388794
162,what is max gross weight for 2004 international semi truck,0.6887966804979253,0.5518666180728881,0.6344086021505376,0.9224870204925537
163,what was the Name the first electronic handheld calculator,0.22222222222222224,0.015744310059837233,0.2625,0.8512938618659973
164,what is the lowest temperature ever recorded in antarctica,0.37984496124031003,0.2779367500293088,0.7058823529411765,0.9008822441101074
165,where is university of nelson mandela metropolitan located,0.7331189710610931,0.5325914810994483,0.7222222222222222,0.9123817086219788
166,what was the ratings of the final episode La Reina Del Sur,0.9974160206718347,0.9801971395748574,0.9866666666666667,0.9910429120063782
167,When was John F. Kennedy born and when was he assassinated,0.9360730593607306,0.8713935010378165,0.9358974358974359,0.9677227735519409
168,what was the first police department in the United states?,0.9590909090909092,0.9282336495541993,0.9539473684210527,0.9724364876747131
169,what is the difference between inside glazed outside glaze,0.4422442244224422,0.1699658758582551,0.5185185185185185,0.892745316028595
170,What is the purpose of North American Free Trade Agreement,0.6089965397923875,0.4555544754317902,0.6458333333333334,0.8860774040222168
171,where are the web templates for visual studio 2010 express,0.743202416918429,0.6033708184506122,0.7692307692307693,0.929696798324585
172,What did the hollywood blacklist have to do with McCarthy,0.9565217391304348,0.943758327985118,0.9534883720930233,0.9760591983795166
173,how many people visit crater lake national park each year,0.5443037974683544,0.23732286928699783,0.6009389671361502,0.9165241122245789
174,what countries allow gays to openly serve in the military,0.9539170506912442,0.9044181754994534,0.9463087248322147,0.9742876291275024
175,what factors stand out in the war against terror articles,0.4769230769230769,0.15926419165102051,0.5245901639344263,0.8896572589874268
176,what movie won the academy award for best picture in 2000,0.9761904761904763,0.9520369554102253,0.970954356846473,0.9793776273727417
177,what are the goals of the organization of American states,0.9108433734939758,0.832162812473229,0.9236947791164659,0.9740762114524841
178,what are the three dominant political parties in America?,0.9405099150141643,0.877962705785794,0.9411764705882353,0.9674596786499023
179,who is the actor who played the gay old guy in family guy,0.5588235294117647,0.44337183213642173,0.6859903381642513,0.8991037011146545
180,how are the archegonia of the fern and pine cone similar,0.9157894736842105,0.871792498479572,0.9034749034749034,0.9655718207359314
181,how many states are involved in the mega million drawing,0.9573033707865168,0.9433889691791629,0.9652509652509652,0.9740540385246277
182,how many spots on the blackhawks roster were turned over,0.7829181494661922,0.7235531637274106,0.8092485549132948,0.9353359341621399
183,where can i find shantytowns during the great depression,0.9429280397022333,0.870359969986766,0.9310344827586207,0.9620961546897888
184,what percent of providers have electronic health records,0.9728506787330318,0.9542321825481719,0.9655172413793104,0.9822587370872498
185,what wavelengths are the most harmful on the em spectrum,0.20325203252032517,0.008754371562227336,0.2967741935483871,0.8557475209236145
186,who jumped the fence at gettysburg during the civil war?,0.8488063660477453,0.7577735517505367,0.8430493273542601,0.9571559429168701
187,what are the guidelines of form a black motorcycles club,0.949748743718593,0.9351001742337262,0.940677966101695,0.9782320261001587
188,what kind of transportation was there in the middle ages,0.6798418972332014,0.5189611381037145,0.8285714285714286,0.9445553421974182
189,what was the first oil company to operate at prudhoe bay,0.557142857142857,0.32000102757360066,0.5771144278606966,0.9024842381477356
190,who was charged with murder after the massacre at My lai,0.6149068322981367,0.3366346594668931,0.6814159292035398,0.9222989082336426
191,what is the book of verses james frey reads in his book?,0.556338028169014,0.3113183580841514,0.5760869565217391,0.8974024653434753
192,what is the population of snohomish washington? per year,0.8021108179419525,0.7015654142567517,0.8097165991902834,0.9430558681488037
193,What is the name of the late Major League  old professor,0.9451073985680192,0.9199612014856152,0.9343629343629344,0.9731940031051636
194,what was dante alighieri contribution in the renaissance,0.674757281553398,0.6315591444519968,0.6865671641791045,0.9113262891769409
195,what is feedback mechanism in plants during respiration,0.7586206896551724,0.674244558297975,0.7542372881355932,0.9389795064926147
196,what happened to kuomintang after the chinese civil war,0.9441860465116279,0.9266848621467058,0.9403973509933775,0.9705634117126465
197,what does the goddess athena tell odysseus he is to do?,0.7518796992481203,0.5381598396880828,0.7441860465116279,0.9238096475601196
198,how many countries have english as an official language,0.9665809768637531,0.9335015839638838,0.9596774193548387,0.9815700650215149
199,when does the seas second season on hardcore pawn start,0.6625766871165644,0.505037489866918,0.6,0.908354640007019
200,what part of the government governs the US post office?,0.91324200913242,0.8314810251871224,0.9226006191950464,0.9712541103363037
201,what time will kate/will wedding start in united states,0.9421052631578948,0.8941949220639551,0.9262295081967213,0.9721987247467041
202,What is and where is hydraulic fluid found and used for,0.9358974358974359,0.8597554138859423,0.9259259259259259,0.9720352292060852
203,"What is the legal definition of ""natural born citizen""?",0.6307692307692309,0.40339967317393177,0.6454183266932271,0.9061824679374695
204,what is the narration of the story ethan frome told in?,0.36565096952908593,0.1484339451345943,0.4396551724137931,0.8732499480247498
205,what is the tallest building in the western hemisphere?,0.759305210918114,0.5580197226018755,0.7509578544061303,0.9241023063659668
206,Where is the greatest concentration of KFC in the world,0.9664429530201343,0.9290447523362859,0.9550173010380623,0.9753811359405518
207,What is the full name of the first lady and the vp wife,0.9482758620689655,0.8984694174760562,0.9423076923076923,0.9708151817321777
208,what is the address of mother's park & ride in wayne nj,0.9482288828337875,0.8647888353930342,0.9090909090909091,0.9694328904151917
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.9493975903614458,0.8981713771370029,0.9466192170818505,0.9710394144058228
210,What does the idea of effective nuclear charge tell us,0.9256594724220623,0.8782410882373853,0.935251798561151,0.969850480556488
211,"how do we calculate the cost of ordering inventory,pp?",0.9075975359342916,0.82642624939119,0.9110320284697508,0.9542459845542908
212,How much energy can be passed along each trophic level,0.8672566371681416,0.7651728810395277,0.8688524590163934,0.9522461295127869
213,what happens when the baroreceptor reflex is activated,0.9402985074626865,0.8665244720192998,0.9513888888888888,0.9723480939865112
214,what are the factors of production for digital cameras,0.9744897959183674,0.948584373279836,0.9735849056603774,0.9848056435585022
215,"where does the expression ""knocking on wood"" come from",0.9276807980049875,0.8870857849719052,0.9176470588235294,0.957940399646759
216,who did richard nixon refer to as the  silent majority,0.8670212765957446,0.7787215313121154,0.8685258964143426,0.9525207877159119
217,what role do ombudsman play in the swedish government?,0.9488372093023256,0.9078210022181064,0.9575289575289575,0.9805823564529419
218,what species does johnson grass in oklahoma belong to?,0.9238095238095239,0.8829901548574043,0.9125475285171103,0.9632790088653564
219,what are the health effects  of drinking bottled water,0.9017632241813602,0.8214740572284077,0.8865979381443299,0.9597486257553101
220,"what time did the dallas september 8, 2010 tornado hit",0.8494623655913978,0.7341539443760701,0.842911877394636,0.9443031549453735
221,where did the film the family that preys take place at,0.6924939467312348,0.5960839780183592,0.6970954356846473,0.9423866868019104
222,when was james madison in the house of representatives,0.9738219895287958,0.913471868806505,0.9747292418772563,0.9795923829078674
223,who was the president when benjamin franklin was alive,0.3701067615658363,0.16650294550040545,0.5263157894736842,0.844202995300293
224,where is the princess from in The Princess and the Pea,0.956989247311828,0.945203363243309,0.9558823529411765,0.9747673869132996
225,how does rainfall in new york affect the environment?,0.9975669099756691,0.9949873108392188,0.9965156794425087,0.9971681833267212
226,"what did paul snider, dorothy stratten's husband look",0.4405594405594405,0.16802783650542233,0.4807692307692308,0.8806384205818176
227,how many quarterbacks played for the redskins in 1980,0.958139534883721,0.9147235072435382,0.9442379182156134,0.9724411368370056
228,what are schedule 1 drugs according to iowa state law,0.49635036496350365,0.16079269229699106,0.5326633165829145,0.8921226859092712
229,who played the commandant in the police academy movie,0.4676258992805755,0.16400344959005156,0.5358851674641149,0.9039933681488037
230,what is brees daughter's name in desperate housewives,0.9464285714285714,0.8823492407904818,0.9113924050632911,0.9625117182731628
