id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
33,Who is the rap singer in right round with kesha in the background? *(dancer)*,0.821256038647343,0.6957051638096453,0.8267716535433071,0.9432904720306396
34,what does doug's father in law say about vegas before he leaves the hangover,0.40748440748440745,0.20714761519020156,0.5171339563862928,0.898467481136322
35,what was the Germans' last offensive on the western Front during World war 2,0.9249394673123487,0.8835142875404473,0.9383561643835616,0.9739883542060852
36,What implication(s) does the law of conservation of matter have for humans?,0.9533678756476685,0.8375692053031356,0.9053497942386831,0.9817561507225037
37,what form of decay does not change the atomic number of them decaying atom?,0.9234567901234568,0.8500823333905594,0.9565217391304348,0.9765769839286804
38,what is only constitutional leadership position in house of representatives,1.0,0.9949873108392188,0.9916666666666667,0.9975377917289734
39,who was the player for the detroit lions that wayne fontes did a tribute to,0.7950310559006212,0.6565225832576791,0.8159509202453987,0.9451066851615906
40,how much will a transfusion of platelet apheresis raise the platelet count,0.9245742092457422,0.8639418047447385,0.9642857142857143,0.9668515920639038
41,WHAT DID MARLON BRANDO DO WITH THE BUTTER IN THE MOVIE LAST TANGO IN PARIS,0.9621621621621621,0.9227550867053758,0.9535864978902954,0.9750725030899048
42,What are the fundamentals of Bretton Woods system for fixed exchange rates,0.891820580474934,0.7999523478188079,0.9219330855018587,0.960136353969574
43,What is the complete ground state electron configuration for the iron atom,0.6353467561521253,0.47097386032047384,0.6986301369863014,0.869347095489502
44,"What is the HSMR percentage for the UAB Medical Center in Birmingham, ALA?",0.24254473161033796,0.06443349502530091,0.35,0.8335499167442322
45,What are the two initials of the first US president to resign from office,0.38218923933209653,0.2780078288212741,0.5015873015873016,0.8783084154129028
46,what is the name of the family guy episode where lois's sister has a baby,0.5520581113801454,0.3714079271086225,0.6016949152542372,0.9042530059814453
47,How Do You Find the mean of the squares of the first 10 counting numbers,0.9975669099756691,0.9949873108392188,0.9965156794425087,0.9893677830696106
48,"what does it mean when isaiah of the bible in chapter 55:verses 8,9 mean",0.9388888888888888,0.8516190519014739,0.9505703422053232,0.969361424446106
49,what board game are they playing in the 17th episode of big bang theory?,0.9771689497716896,0.9635525672504124,0.9848484848484849,0.9897395372390747
50,what is the difference between magic eye 3d illusions and 3d technology?,0.6565656565656565,0.48913122894663114,0.7224334600760456,0.923471987247467
51,what kind of legal remedy is it to ask someone to fulfill there promise,0.985,0.954154167949164,0.9696969696969697,0.9764999151229858
52,who played derwin davis on the first 2 episodes of the tv show the game,0.5377358490566038,0.40912158966732676,0.6,0.8655540943145752
53,what year did the beatles came out with the song i wanna hold your hand,0.7707006369426752,0.5897756074765947,0.8262910798122066,0.9435039162635803
54,who wrote the famous novel Great books of  the western world volume 27?,0.5323741007194245,0.2979393811597477,0.5892857142857143,0.9109916090965271
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.7272727272727273,0.4839201012815086,0.7077922077922078,0.9302573204040527
56,what was the main contribution of john maynard keynes made to economics,0.6870588235294117,0.4861857751000966,0.7089552238805971,0.9301286339759827
57,how old was britney spears when she recorded hit me baby one more time,0.16888888888888887,5.432257097812067e-05,0.2112676056338028,0.8702101111412048
58,what christmas tree did white house have in 2011 AND where was it from,0.9504504504504505,0.8873731123481345,0.9501661129568106,0.9841245412826538
59,how will a uk collection company collect money when you are in the usa,1.0,0.9949107762968398,0.9923076923076923,0.9958630800247192
60,when did the UK Labour Government replace the Conservative Government?,0.9205607476635514,0.8536326298593526,0.9372693726937269,0.9753471612930298
61,when did zacharias janssen make a discovery related to the cell theory,0.951048951048951,0.8889490367764408,0.9548872180451128,0.9773315191268921
62,What political conflicts marked the presidency of William Howard Taft?,0.6430379746835443,0.6309433810780753,0.7857142857142857,0.9366127252578735
63,who was the first to argue that the sun was the center of the universe,0.912568306010929,0.7981060748826423,0.9322033898305084,0.9607781767845154
64,what ever happened to the survivors of the 1989 california earthquake,0.18181818181818182,0.07560851116299544,0.29906542056074764,0.8361167907714844
65,Who holds records for most weeks spent at number one as female artist,1.0,1.0,1.0,0.9971770644187927
66,what other territories did the english sharing the island of st kitts,0.9896373056994818,0.9702931489955063,0.967741935483871,0.9848679304122925
67,what is the age you have to be to have the right to freedom of speech,0.6352357320099256,0.49323896302582054,0.676923076923077,0.9231112003326416
68,what was the distance of evacuation from the russian nuclear meltdown,0.8502024291497975,0.6677468436506433,0.8651685393258427,0.9275104999542236
69,what country in the middle east did france take control of after ww1,0.7245762711864406,0.42793086170924866,0.7174603174603175,0.9296938180923462
70,how did elvis presley contribute to the popularity of rock and roll?,0.9946236559139785,0.9640686151995188,0.9795918367346939,0.9932342171669006
71,what the multiple endings of john say about its possible authorship;,0.34965034965034963,0.13120299304850738,0.40186915887850466,0.8811643123626709
72,"what types of trees, flowers, or plants are commonly found in canada",0.9911504424778761,0.9285324635409736,0.9735449735449735,0.9859952926635742
73,who are the current minority leaders in the house of representatives,0.9635036496350364,0.9085007224270546,0.96,0.9702097773551941
74,who was the republican candidate for president in the 1969 elections,0.9235880398671097,0.6198240100777719,0.9090909090909091,0.9117649793624878
75,what happens  to the light independent reactions of photosynthesis?,0.5637065637065637,0.3509781767872443,0.6198083067092651,0.8981307744979858
76,how did the african slave trade affect africans in terms of economy,0.7521367521367521,0.5614537328490078,0.7703180212014135,0.9354561567306519
77,when tonight show first started in 1962 everyone did this on camera,0.644880174291939,0.3911709078080434,0.668918918918919,0.9312652349472046
78,What was the original name of the holiday known today as Halloween?,0.25563909774436094,0.05522221462903948,0.30434782608695654,0.8657598495483398
79,how school librarians support students with disabilities in europe,0.9459459459459459,0.880510560612656,0.9304029304029304,0.9746899008750916
80,how many bones are in the skeletal system is composed of 306 bones,0.6377551020408163,0.579913725624034,0.7078189300411523,0.9092622399330139
81,who accompanied King louis the VII of France on the second crusade,0.9401197604790419,0.8460167541718383,0.9170305676855895,0.9683975577354431
82,what year did george bush name hank paulson secretary of treasury?,0.5978835978835978,0.5198899226922632,0.6719367588932806,0.9152936339378357
83,What is the function of an epithelial free surface that is smooth?,0.5390946502057614,0.3691786033504595,0.5763888888888888,0.8894926905632019
84,what is the average time it takes to go through aa 12 step program,0.8735632183908046,0.8080791548871811,0.8754448398576512,0.9546194672584534
85,what professional baseball pitchers were on the Schaumburg Flyers,0.7206703910614526,0.5642643449533934,0.8339483394833949,0.9467863440513611
86,where did the money for the new scoreboard in milwaukee come from,0.9086021505376345,0.796655346342272,0.9090909090909091,0.958856463432312
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.8333333333333333,0.7638537198374399,0.8659003831417624,0.9664123058319092
88,What role did clint walker play in the movie The Ten Commandments,0.9307875894988067,0.7464790161257295,0.8346456692913385,0.9643489718437195
89,"where is the person who played ""joey stivic"" in all in the family",0.8477366255144032,0.7085251519021383,0.8651685393258427,0.9532579183578491
90,What culture is it that children do not look adults in the eyes?,0.9835294117647059,0.9522684699220837,0.9788732394366197,0.9891202449798584
91,when does into the wild 30 seconds to mars concert dvd come out?,0.9414893617021277,0.8371823023696582,0.8841201716738197,0.974859893321991
92,what printmaking process doesn't require the text to be reversed,0.9492273730684327,0.8874192297699892,0.9509433962264151,0.9791601300239563
93,where in gospel of mark does the disciples question Christ deity,0.9870801033591732,0.9654887118887515,0.9836065573770492,0.9837507605552673
94,what is the highest mountain in america and where is is located?,0.9647058823529412,0.8749433121226244,0.976303317535545,0.9671794176101685
95,what is the name for the oldest island in the hawaiian hot spots,0.6755218216318786,0.5096794555421741,0.7232704402515723,0.9158132076263428
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,0.9919999999999999,0.9461245001965828,0.9841269841269841,0.9858896732330322
97,how much money did charlie chaplin make in any year in the 1920,0.9948186528497409,0.9764754135344504,0.9864253393665159,0.9807616472244263
98,how many native Americans did the United States kill or deport?,0.946135831381733,0.8911554931534471,0.9621212121212122,0.9747077226638794
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.22299651567944248,0.0561206654973855,0.37433155080213903,0.8738042712211609
100,how many millions of years have great white sharks been around?,0.9100817438692098,0.8070465126870136,0.9098712446351931,0.9727262258529663
101,How is constitutionalism used in the American Government today?,0.9291784702549575,0.8643001059001592,0.944954128440367,0.9587134122848511
102,where did lyndon b johnson tour to announce his war on poverty?,0.9381107491856677,0.7669514470245421,0.91,0.9709889888763428
105,what were the major obstacles facing the Industrial Revolution/,0.8933002481389579,0.8105291030955034,0.9259259259259259,0.9631760716438293
106,who was the last roman emperor and how old was he when he ruled,0.6135693215339232,0.5150441162309835,0.6926829268292682,0.9298174381256104
107,when was the ancient greek republic was formed and on what date,0.0689655172413793,4.316773738524095e-09,0.12413793103448276,0.8203412294387817
108,how much more time does chemo give to people with renal cancer,0.519736842105263,0.33715854480481516,0.6440677966101694,0.9105712175369263
109,when did abraham lincoln write the emancipation proclamation??,0.997289972899729,0.9613025020308699,0.9785407725321889,0.9928117394447327
111,what percent of kids 15 and under make up the human population,0.8884026258205688,0.8043727358338116,0.9061488673139159,0.9724043607711792
112,what is the name of an investigation with controlled variables,0.6755407653910149,0.509662982947761,0.7925696594427245,0.9379135966300964
113,what is the difference between multistage and cluster sampling,0.6008064516129031,0.42441596371508966,0.6589147286821705,0.9156481623649597
114,What were the major economic activities of the early Canadians,0.9013452914798206,0.8052101315029817,0.935064935064935,0.9722686409950256
115,what is the main source of power in today's america factories?,0.9588235294117647,0.8596108814320252,0.976303317535545,0.9659931063652039
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.2857142857142857,0.08620200354458576,0.33557046979865773,0.8460415601730347
117,What was distinguished about the Stamp Act from previous taxes,0.9686746987951808,0.9449174619014933,0.9652777777777778,0.9848345518112183
118,how are business ethics different in Africa and United States,0.8040712468193384,0.7897892368191236,0.803088803088803,0.9145525693893433
119,How many consecutive starts did Brett Favre have this season?,0.9946808510638299,0.9692980830035227,0.9814126394052045,0.9967173337936401
120,How many miles of interstates are there in the united states?,0.967551622418879,0.8604210660849102,0.9565217391304348,0.9598367214202881
121,how did streets in lower 9th ward new orleans get their names,0.7104722792607803,0.5256336840039098,0.7392739273927392,0.914605438709259
122,what day does election results for a new governor start in NJ,0.61875,0.36467701157063986,0.676056338028169,0.9197660088539124
123,how does Delaware support its claim to being the first state?,0.9565217391304348,0.8243329282200711,0.9136690647482014,0.9813778400421143
124,what percent of illegal immigrants are from mexico and europe,0.8588957055214724,0.6704117059392896,0.8441558441558441,0.944168746471405
125,what model years did the ford focus zx3 have the zetec engine,0.2991689750692521,0.20876618446108008,0.5701754385964912,0.9045426249504089
126,What are 2 United States Senators that are from Pennsylvania?,0.7342799188640973,0.5613804787981211,0.8235294117647058,0.9313644766807556
127,"What is the birth rate, death rate, life expectancy in Turkey",0.7869481765834933,0.594099127889611,0.7368421052631579,0.9358344078063965
128,who was the first person to climb the mount of the holy cross,0.9401197604790419,0.7288047657654187,0.9292035398230089,0.9405028820037842
129,What is the value of understanding cross-cultural psychology?,0.41036717062634986,0.21405482177221238,0.4509090909090909,0.8745700716972351
130,what is the difference between diabetic and adiabatic process,0.9166666666666667,0.8407363128144056,0.9323308270676691,0.9749276638031006
131,how do I determine size needed for german world war 2 helmet,0.9704433497536945,0.941318484711854,0.9710144927536232,0.993515133857727
132,what do do the colors on the flag of palma de mallorca mean?,0.8311688311688311,0.6468040546046372,0.8235294117647058,0.9594271779060364
133,what types of muscles are those of the swallowing mechanism?,0.6014492753623188,0.4849837959785066,0.7058823529411765,0.8998554944992065
134,who died on the florida gators college baseball team in 2010,0.9106145251396648,0.7822407071277158,0.9181818181818182,0.9491585493087769
135,what is the united nations and what is its role in the world,0.8599033816425121,0.7635466756878122,0.8797250859106529,0.9584435820579529
136,what was the name of the magazine all teenager read in 2000s,0.969187675070028,0.8918987575600746,0.9487179487179487,0.9708061218261719
137,what is commercial health insurance - Blue Cross Blue Shield,0.4653061224489796,0.35397276485498963,0.628158844765343,0.896300196647644
138,how old was anna nicole smith when she meet her old husband,1.0,0.9946664765175173,0.9958847736625515,0.9932901263237
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,0.8724832214765101,0.7173574335037805,0.8695652173913043,0.966808557510376
140,what jobs did hans christian anderson have besides writing?,0.9945945945945946,0.9667838636911544,0.9785407725321889,0.9918807744979858
141,what goods are imported in the Democratic Republic of Congo,0.5707070707070707,0.5979113638088902,0.7900355871886121,0.9388973116874695
142,where in the bible that palestine have no land in jerusalem,0.8766519823788546,0.743212860931273,0.8619528619528619,0.9601485729217529
143,"who played guitar on the kiss album, creatures of the night",0.1323529411764706,0.029312283688353966,0.3282051282051282,0.8371996283531189
144,what kind of potential is created after a neuron is excited,0.6962962962962963,0.5375310411627043,0.7551020408163265,0.9287015795707703
145,what powers are specific to a particular house of Congress?,0.8591885441527446,0.8024570212713146,0.8807947019867549,0.9597064256668091
146,who is the current Chief Justice of the U.S. supreme court?,0.7023809523809523,0.495732007803847,0.753731343283582,0.9227741956710815
147,what is the difference in meaning of fraud and illegal acts,0.8379446640316206,0.6823331246707215,0.8405797101449275,0.9319621324539185
148,what were hamilton's goals for establishing a national bank,0.24786324786324782,0.0018574742021335237,0.32167832167832167,0.8825711011886597
149,What did the augurs use to interpret the will of the gods?,0.9495412844036698,0.8953883630410429,0.9253731343283582,0.9699591994285583
150,how many miles is harvard university from yale university?,0.9973614775725593,0.9587864806701655,0.9812734082397003,0.9855955839157104
151,what films has hugh grant and richard curtis done together,0.9453681710213777,0.9128175467996809,0.9534883720930233,0.9750511050224304
152,how did the arrival of the horse affect the pawnee indians,0.9317073170731707,0.9027793757210403,0.927536231884058,0.9708840847015381
153,what happened to lynne on real housewives of orange county,0.8672985781990521,0.776183776845901,0.9084249084249084,0.9472951889038086
154,what does a laboratory in a gynecologist office consist of,0.7387862796833774,0.7099422151744104,0.776255707762557,0.9314464926719666
155,what episode do they play the second opening in Death note,0.6833333333333333,0.5523889283162592,0.6904761904761905,0.9472976326942444
156,what day is the federal holiday for Martin Luther King Jr.,0.6132596685082873,0.4581327914884767,0.71900826446281,0.9256060123443604
157,what does it mean to take communion in the catholic church,0.8868360277136259,0.7434699588405954,0.8623188405797102,0.96656334400177
158,how many public universities are in the state of Louisiana,0.4627766599597586,0.44540029481129767,0.6765799256505576,0.9139376878738403
159,what part of the government is the federal court judge in?,0.5263157894736843,0.5932527774291064,0.7024793388429752,0.9106711745262146
160,what are the effects of low progesterone levels in a woman,0.8842105263157896,0.7724678934244595,0.8923076923076924,0.9659637212753296
161,"What percentile is my income of 140,000 of the population?",0.2597938144329897,0.08485967088293923,0.36293436293436293,0.8412795662879944
162,what is max gross weight for 2004 international semi truck,0.6397515527950309,0.3748624208899276,0.5966386554621849,0.899531900882721
163,what was the Name the first electronic handheld calculator,0.8063492063492065,0.9089018980735553,0.9802371541501976,0.9708895087242126
164,what is the lowest temperature ever recorded in antarctica,0.9885714285714285,0.9701640518567949,0.987012987012987,0.9941553473472595
165,where is university of nelson mandela metropolitan located,0.4197530864197531,0.321098496365666,0.5146579804560261,0.8862972259521484
166,what was the ratings of the final episode La Reina Del Sur,0.5738758029978588,0.38735093110332314,0.6716417910447762,0.9203829169273376
167,When was John F. Kennedy born and when was he assassinated,0.8682926829268293,0.974551180970227,0.9863945578231292,0.9757928252220154
168,what was the first police department in the United states?,0.9154013015184382,0.8430220684778947,0.932475884244373,0.9662590026855469
169,what is the difference between inside glazed outside glaze,0.8275862068965517,0.7029340587985888,0.8692579505300353,0.9684535264968872
170,What is the purpose of North American Free Trade Agreement,0.7863247863247863,0.7084137419360174,0.8348623853211009,0.9188657402992249
171,where are the web templates for visual studio 2010 express,0.9487179487179488,0.77993642271133,0.9078498293515358,0.9655203223228455
172,What did the hollywood blacklist have to do with McCarthy,0.9541284403669724,0.8963737800586378,0.9442379182156134,0.9853128790855408
173,how many people visit crater lake national park each year,0.896969696969697,0.8093420714955746,0.9009584664536742,0.9536362886428833
174,what countries allow gays to openly serve in the military,0.5733333333333333,0.40127568401031843,0.6382978723404256,0.9164574146270752
175,what factors stand out in the war against terror articles,0.9270833333333334,0.8564001659209421,0.9105058365758755,0.9712811708450317
176,what movie won the academy award for best picture in 2000,0.8951965065502183,0.7890702822246524,0.9027237354085603,0.9556401371955872
177,what are the goals of the organization of American states,0.9893048128342246,0.9776545716520174,0.9868995633187773,0.9908028841018677
178,what are the three dominant political parties in America?,0.9647058823529412,0.8749433121226244,0.976303317535545,0.9671794176101685
179,who is the actor who played the gay old guy in family guy,0.7049180327868853,0.7073081047644855,0.7927927927927928,0.9329976439476013
180,how are the archegonia of the fern and pine cone similar,0.8261851015801355,0.6892917991406432,0.8551236749116607,0.932840883731842
181,how many states are involved in the mega million drawing,0.9723502304147466,0.9385745459360153,0.976,0.9782738089561462
182,how many spots on the blackhawks roster were turned over,0.8778625954198473,0.7300913717793924,0.926829268292683,0.9636664986610413
183,where can i find shantytowns during the great depression,0.46387832699619774,0.14854060950540385,0.48205128205128206,0.8833301663398743
184,what percent of providers have electronic health records,0.5559105431309904,0.2442443736695842,0.5673076923076923,0.9178510308265686
185,what wavelengths are the most harmful on the em spectrum,0.8823529411764706,0.7769965437930817,0.8659003831417624,0.9714309573173523
186,who jumped the fence at gettysburg during the civil war?,0.9603729603729604,0.915672749971524,0.9523809523809523,0.9827117323875427
187,what are the guidelines of form a black motorcycles club,0.9170506912442397,0.8511996272656085,0.9354838709677419,0.9778314828872681
188,what kind of transportation was there in the middle ages,0.9728260869565217,0.9273205480160047,0.9669421487603306,0.9858534932136536
189,what was the first oil company to operate at prudhoe bay,0.7047619047619048,0.5709026539867921,0.7703180212014135,0.933932900428772
190,who was charged with murder after the massacre at My lai,0.9722222222222223,0.9260804140243037,0.9647887323943662,0.9746238589286804
191,what is the book of verses james frey reads in his book?,0.5491183879093199,0.3784379891588622,0.6311475409836066,0.9247133731842041
192,what is the population of snohomish washington? per year,0.9699769053117783,0.9353330887802397,0.974910394265233,0.9848743081092834
193,What is the name of the late Major League  old professor,0.9836065573770492,0.9514491478310846,0.9770992366412213,0.9859199523925781
194,what was dante alighieri contribution in the renaissance,0.5751633986928105,0.3395775642587599,0.572347266881029,0.8962244391441345
195,what is feedback mechanism in plants during respiration,0.9476744186046512,0.8989378736796024,0.9490196078431372,0.9757088422775269
196,what happened to kuomintang after the chinese civil war,0.9861111111111112,0.9670578960892445,0.9801324503311258,0.9912037253379822
197,what does the goddess athena tell odysseus he is to do?,0.2023809523809524,0.0525166122629439,0.31802120141342755,0.8434993028640747
198,how many countries have english as an official language,0.9540816326530612,0.9054558460203982,0.9834710743801653,0.9771128296852112
199,when does the seas second season on hardcore pawn start,0.6666666666666666,0.4824218278245675,0.6285714285714286,0.9109203815460205
200,what part of the government governs the US post office?,0.2222222222222222,0.07002978600778131,0.30414746543778803,0.8463902473449707
201,what time will kate/will wedding start in united states,0.8468899521531099,0.7568757244631811,0.8593155893536122,0.9554045796394348
202,What is and where is hydraulic fluid found and used for,0.802675585284281,0.5796877553428582,0.7902439024390244,0.9576038122177124
203,"What is the legal definition of ""natural born citizen""?",0.18855218855218853,0.05130022480417467,0.3487544483985765,0.8382471799850464
204,what is the narration of the story ethan frome told in?,0.17011494252873566,0.011559057461213046,0.1285140562248996,0.8051645159721375
205,what is the tallest building in the western hemisphere?,0.3859649122807018,0.20465628774369612,0.4291497975708502,0.8762872219085693
206,Where is the greatest concentration of KFC in the world,0.9411764705882353,0.8821024758300636,0.9452054794520548,0.9713662266731262
207,What is the full name of the first lady and the vp wife,0.9085714285714287,0.8805278145509494,0.9306930693069307,0.9663687944412231
208,what is the address of mother's park & ride in wayne nj,0.8811881188118811,0.7276675187830068,0.8333333333333334,0.9643107056617737
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.6088794926004228,0.5115177343699865,0.6923076923076923,0.9159453511238098
210,What does the idea of effective nuclear charge tell us,0.5896805896805898,0.2990646395288681,0.596078431372549,0.917104184627533
211,"how do we calculate the cost of ordering inventory,pp?",0.8571428571428571,0.6942293599047543,0.8285714285714286,0.9596428871154785
212,How much energy can be passed along each trophic level,0.7923497267759563,0.6727828656117211,0.8142292490118577,0.9020422697067261
213,what happens when the baroreceptor reflex is activated,0.7450980392156863,0.5546668434294801,0.8046647230320699,0.9325687289237976
214,what are the factors of production for digital cameras,0.9573934837092731,0.9248095725322426,0.9626865671641791,0.9805827736854553
215,"where does the expression ""knocking on wood"" come from",0.44655581947743467,0.35482643872674874,0.5673758865248227,0.8963534235954285
216,who did richard nixon refer to as the  silent majority,0.8815165876777251,0.7550614810577567,0.8705035971223022,0.9486624002456665
217,what role do ombudsman play in the swedish government?,0.9485981308411215,0.8168523192979114,0.9429657794676806,0.972912073135376
218,what species does johnson grass in oklahoma belong to?,0.2849740932642487,0.10137649403839855,0.37606837606837606,0.8642049431800842
219,what are the health effects  of drinking bottled water,0.7911646586345381,0.6111058247246433,0.8554216867469879,0.9616190791130066
220,"what time did the dallas september 8, 2010 tornado hit",0.9126213592233009,0.8268426690278526,0.9244444444444444,0.9801178574562073
221,where did the film the family that preys take place at,0.713091922005571,0.47918750411011135,0.7323943661971831,0.9449481964111328
222,when was james madison in the house of representatives,0.8883720930232558,0.7753634491603906,0.8933333333333333,0.9504091739654541
223,who was the president when benjamin franklin was alive,0.9905362776025236,0.7886221855390254,0.9779735682819384,0.9410443305969238
224,where is the princess from in The Princess and the Pea,0.903896103896104,0.8030728454155522,0.8612099644128114,0.9580650329589844
225,how does rainfall in new york affect the environment?,0.9975669099756691,0.9949873108392188,0.9965156794425087,0.9952398538589478
226,"what did paul snider, dorothy stratten's husband look",1.0,1.0,1.0,0.9999851584434509
227,how many quarterbacks played for the redskins in 1980,0.9905213270142179,0.9652050561885742,0.9811320754716981,0.9871901273727417
228,what are schedule 1 drugs according to iowa state law,0.6363636363636364,0.5400427784756016,0.7126436781609196,0.9103240966796875
229,who played the commandant in the police academy movie,0.8461538461538461,0.7277845107656338,0.8614232209737828,0.9620514512062073
230,what is brees daughter's name in desperate housewives,0.4619565217391304,0.17221155428544296,0.39779005524861877,0.8604717254638672
