id,anchor,ROUGE-L,BLEU,Token-F1,BERTScore
30,what happens to the chemical composition of cocaine when you add it to alcohol,0.11607142857142859,0.0005622957734035669,0.16470588235294117,0.8240844011306763
31,who was the quarterbacks in the super bowl between the steelers nd the cowboys,0.13281250000000003,0.0002090164042525105,0.18681318681318682,0.8494064807891846
32,what are the Declaration and Resolves of the First Continental Congress about,0.06837606837606838,8.833291365569278e-05,0.1,0.8152602314949036
33,Who is the rap singer in right round with kesha in the background? *(dancer)*,0.12871287128712872,0.00010389606986066254,0.16666666666666666,0.8304443359375
34,what does doug's father in law say about vegas before he leaves the hangover,0.06511627906976744,3.33000173702675e-07,0.09090909090909091,0.8286230564117432
35,what was the Germans' last offensive on the western Front during World war 2,0.11255411255411257,0.00015366145746865828,0.10588235294117647,0.8282462954521179
36,What implication(s) does the law of conservation of matter have for humans?,0.16593886462882096,0.004097325979035267,0.17333333333333334,0.8462677597999573
37,what form of decay does not change the atomic number of them decaying atom?,0.2077922077922078,0.0038487158252926645,0.1686746987951807,0.8324769139289856
38,what is only constitutional leadership position in house of representatives,0.10833333333333332,0.0008613822257023381,0.12,0.798967182636261
39,who was the player for the detroit lions that wayne fontes did a tribute to,0.15315315315315314,0.00031223062756087337,0.18867924528301888,0.8445084095001221
40,how much will a transfusion of platelet apheresis raise the platelet count,0.15189873417721522,0.0004354424131321939,0.11764705882352941,0.8423143029212952
41,WHAT DID MARLON BRANDO DO WITH THE BUTTER IN THE MOVIE LAST TANGO IN PARIS,0.0673076923076923,1.941216706640363e-05,0.05714285714285714,0.8046468496322632
42,What are the fundamentals of Bretton Woods system for fixed exchange rates,0.08737864077669903,0.00025355428642268827,0.06369426751592357,0.8081858158111572
43,What is the complete ground state electron configuration for the iron atom,0.0930232558139535,3.2702826114377636e-05,0.109375,0.7838825583457947
44,"What is the HSMR percentage for the UAB Medical Center in Birmingham, ALA?",0.1450381679389313,0.0009741942864055105,0.13253012048192772,0.8406898975372314
45,What are the two initials of the first US president to resign from office,0.057971014492753624,8.85587932681662e-07,0.08333333333333333,0.8085579872131348
46,what is the name of the family guy episode where lois's sister has a baby,0.11353711790393013,0.00022947550597334526,0.0851063829787234,0.8052995800971985
47,How Do You Find the mean of the squares of the first 10 counting numbers,0.14516129032258063,0.0006221654004700967,0.1797752808988764,0.8532442450523376
48,"what does it mean when isaiah of the bible in chapter 55:verses 8,9 mean",0.07513416815742398,0.0022675367241676734,0.15789473684210525,0.7360759377479553
49,what board game are they playing in the 17th episode of big bang theory?,0.2129277566539924,0.008582854623595253,0.29411764705882354,0.8771144151687622
50,what is the difference between magic eye 3d illusions and 3d technology?,0.07476635514018691,0.0007557636732765378,0.0958904109589041,0.8018715977668762
51,what kind of legal remedy is it to ask someone to fulfill there promise,0.15000000000000002,0.0008382562815389624,0.16666666666666666,0.8456719517707825
52,who played derwin davis on the first 2 episodes of the tv show the game,0.08888888888888889,0.00010771750380655343,0.13740458015267176,0.8164051175117493
53,what year did the beatles came out with the song i wanna hold your hand,0.11111111111111112,0.0007574935356590791,0.1917808219178082,0.8369859457015991
54,who wrote the famous novel Great books of  the western world volume 27?,0.1558441558441558,0.0029296508622576787,0.13592233009708737,0.8102813363075256
55,"What year does the short story ""There Will Come Soft Rains"" take place?",0.1976284584980237,0.004231025488056878,0.2125,0.8526328206062317
56,what was the main contribution of john maynard keynes made to economics,0.10185185185185185,2.0491926740048567e-05,0.12244897959183673,0.8243671655654907
57,how old was britney spears when she recorded hit me baby one more time,0.06866952789699572,1.4035239190752207e-05,0.09523809523809523,0.8294796943664551
58,what christmas tree did white house have in 2011 AND where was it from,0.05907172995780591,1.0912746346121046e-05,0.0963855421686747,0.8074292540550232
59,how will a uk collection company collect money when you are in the usa,0.09777777777777777,4.353067164808992e-05,0.1437908496732026,0.8488895297050476
60,when did the UK Labour Government replace the Conservative Government?,0.07239819004524888,4.877831102076985e-07,0.0547945205479452,0.8110147714614868
61,when did zacharias janssen make a discovery related to the cell theory,0.08733624454148471,2.092764907646859e-05,0.1437908496732026,0.8287277817726135
62,What political conflicts marked the presidency of William Howard Taft?,0.16504854368932037,0.0014448550993598267,0.16666666666666666,0.857597291469574
63,who was the first to argue that the sun was the center of the universe,0.1217391304347826,3.672054898979495e-05,0.11842105263157894,0.843061089515686
64,what ever happened to the survivors of the 1989 california earthquake,0.11618257261410789,0.0004620695630888656,0.21621621621621623,0.851858913898468
65,Who holds records for most weeks spent at number one as female artist,0.08620689655172414,1.8165654876919118e-05,0.11188811188811189,0.8287487626075745
66,what other territories did the english sharing the island of st kitts,0.06572769953051642,5.2336384682928984e-06,0.09859154929577464,0.817060112953186
67,what is the age you have to be to have the right to freedom of speech,0.14232209737827714,0.0010018454434766299,0.17486338797814208,0.8349485397338867
68,what was the distance of evacuation from the russian nuclear meltdown,0.08333333333333333,0.00010074227697088585,0.112,0.7759459614753723
69,what country in the middle east did france take control of after ww1,0.07111111111111111,1.6649937744006604e-05,0.10126582278481013,0.8414199352264404
70,how did elvis presley contribute to the popularity of rock and roll?,0.12307692307692307,0.0011121063128817271,0.1,0.806706964969635
71,what the multiple endings of john say about its possible authorship;,0.10480349344978165,0.00022422559632959973,0.13872832369942195,0.825312077999115
72,"what types of trees, flowers, or plants are commonly found in canada",0.2207792207792208,0.014282305656091116,0.25757575757575757,0.8499733805656433
73,who are the current minority leaders in the house of representatives,0.15139442231075698,0.001170234934973811,0.25,0.8493881821632385
74,who was the republican candidate for president in the 1969 elections,0.059523809523809534,9.671720739713895e-06,0.0963855421686747,0.794396698474884
75,what happens  to the light independent reactions of photosynthesis?,0.1977186311787072,0.005867777869066387,0.27906976744186046,0.8470739722251892
76,how did the african slave trade affect africans in terms of economy,0.1308411214953271,0.0002459889866232579,0.12413793103448276,0.810170590877533
77,when tonight show first started in 1962 everyone did this on camera,0.13445378151260504,0.00031570585625064927,0.15568862275449102,0.8385472893714905
78,What was the original name of the holiday known today as Halloween?,0.047058823529411764,3.3250473875267876e-06,0.06666666666666667,0.8047110438346863
79,how school librarians support students with disabilities in europe,0.0912863070539419,1.8397514491907408e-05,0.12738853503184713,0.8291719555854797
80,how many bones are in the skeletal system is composed of 306 bones,0.14883720930232558,0.00034383117014390104,0.13157894736842105,0.8340209722518921
81,who accompanied King louis the VII of France on the second crusade,0.04145077720207254,1.1663600988448909e-06,0.08823529411764706,0.8212277293205261
82,what year did george bush name hank paulson secretary of treasury?,0.08849557522123895,2.9146902283618275e-05,0.13924050632911392,0.8443903923034668
83,What is the function of an epithelial free surface that is smooth?,0.17490494296577946,0.004857832357337138,0.23529411764705882,0.8471001982688904
84,what is the average time it takes to go through aa 12 step program,0.0912863070539419,2.760063714990813e-05,0.13333333333333333,0.8479850888252258
85,what professional baseball pitchers were on the Schaumburg Flyers,0.1386138613861386,0.0005028912779000864,0.15950920245398773,0.8236494660377502
86,where did the money for the new scoreboard in milwaukee come from,0.08181818181818182,7.457140476880504e-05,0.14084507042253522,0.8259745240211487
87,"WHAT MOVIE HAD MICKEY GILLEY'S SONG ""I WAS BORN A DREAMER"" IN IT?",0.11764705882352942,5.68374748326897e-05,0.10126582278481013,0.830311119556427
88,What role did clint walker play in the movie The Ten Commandments,0.14977973568281935,0.0007047217383315123,0.23129251700680273,0.8478101491928101
89,"where is the person who played ""joey stivic"" in all in the family",0.07142857142857142,0.0002507217848905405,0.09433962264150944,0.794830322265625
90,What culture is it that children do not look adults in the eyes?,0.11952191235059761,0.0010522196977899951,0.19428571428571428,0.8413070440292358
91,when does into the wild 30 seconds to mars concert dvd come out?,0.2260869565217391,0.007319754067164618,0.23076923076923078,0.8443311452865601
92,what printmaking process doesn't require the text to be reversed,0.11244979919678716,0.00010433951106947043,0.15483870967741936,0.8507972955703735
93,where in gospel of mark does the disciples question Christ deity,0.0990990990990991,0.00014437441391738863,0.12244897959183673,0.837282657623291
94,what is the highest mountain in america and where is is located?,0.07070707070707072,2.03008081190884e-05,0.09302325581395349,0.7935846447944641
95,what is the name for the oldest island in the hawaiian hot spots,0.21364985163204747,0.018474766391812662,0.2843601895734597,0.8344965577125549
96,when was sechs Kleine Klavierstucke by arnold schoenberg written,0.08530805687203791,2.2678044823035293e-05,0.12162162162162163,0.8268946409225464
97,how much money did charlie chaplin make in any year in the 1920,0.11214953271028037,3.9270217656181295e-05,0.21374045801526717,0.8336701393127441
98,how many native Americans did the United States kill or deport?,0.13675213675213677,0.00033709752233082233,0.21794871794871795,0.8526483178138733
99,What did the Supreme Court determine in Dred Scott v. Sandford?,0.06926406926406926,2.1399581623192587e-05,0.10526315789473684,0.813586413860321
100,how many millions of years have great white sharks been around?,0.18181818181818182,0.007537063848316956,0.18055555555555555,0.8254914283752441
101,How is constitutionalism used in the American Government today?,0.06862745098039216,0.00015741206207842758,0.12030075187969924,0.7987416386604309
102,where did lyndon b johnson tour to announce his war on poverty?,0.21999999999999997,0.002163680931980002,0.2814814814814815,0.8607645630836487
103,What is the first program to run during a system boot sequence?,0.0944206008583691,2.8637960784522444e-05,0.12738853503184713,0.8302868008613586
104,who is elizabeth from general hospital who are the boys fathers,0.07920792079207921,0.00023718512387223568,0.13636363636363635,0.8077350854873657
105,what were the major obstacles facing the Industrial Revolution/,0.0784313725490196,5.1770344272852516e-05,0.1111111111111111,0.8164193630218506
106,who was the last roman emperor and how old was he when he ruled,0.12389380530973451,0.0015995577921962235,0.23129251700680273,0.8268237709999084
107,when was the ancient greek republic was formed and on what date,0.10619469026548672,0.00017834398482962678,0.08641975308641975,0.8189901113510132
108,how much more time does chemo give to people with renal cancer,0.1111111111111111,0.0008127436719484061,0.16129032258064516,0.8285847306251526
109,when did abraham lincoln write the emancipation proclamation??,0.12903225806451613,0.0006102023335503835,0.11188811188811189,0.8342972993850708
110,what spanish speaking countries have the most world cup titles,0.18965517241379312,0.0037988851424509713,0.3188405797101449,0.8549627065658569
111,what percent of kids 15 and under make up the human population,0.10646387832699619,0.00023542182373178117,0.12903225806451613,0.8371805548667908
112,what is the name of an investigation with controlled variables,0.14457831325301207,0.00028203356240233895,0.20359281437125748,0.8394284248352051
113,what is the difference between multistage and cluster sampling,0.104,0.0003176159494324882,0.1476510067114094,0.8217134475708008
114,What were the major economic activities of the early Canadians,0.11666666666666667,0.0001628277816479384,0.14689265536723164,0.8462470173835754
115,what is the main source of power in today's america factories?,0.08205128205128205,4.54139110984989e-06,0.09523809523809523,0.7914652824401855
116,"what is the meaning behind  the song Moody's, Im In the Mood ?",0.10276679841897232,9.90749744358282e-05,0.14545454545454545,0.8278906345367432
117,What was distinguished about the Stamp Act from previous taxes,0.11158798283261802,0.00024487150490132715,0.16666666666666666,0.8381909728050232
118,how are business ethics different in Africa and United States,0.13043478260869568,0.00010110589528469726,0.14906832298136646,0.8225366473197937
119,How many consecutive starts did Brett Favre have this season?,0.09132420091324202,0.00016498046116427537,0.11042944785276074,0.8270357847213745
120,How many miles of interstates are there in the united states?,0.08411214953271028,0.0002985550060578041,0.1111111111111111,0.7819176316261292
121,how did streets in lower 9th ward new orleans get their names,0.0625,1.0438703499896746e-07,0.08,0.8245717287063599
122,what day does election results for a new governor start in NJ,0.13389121338912136,0.0010748637923348211,0.2236024844720497,0.841667890548706
123,how does Delaware support its claim to being the first state?,0.0660377358490566,2.0859731041092547e-05,0.05263157894736842,0.805796205997467
124,what percent of illegal immigrants are from mexico and europe,0.20454545454545453,0.0017038287227142067,0.22346368715083798,0.8476763367652893
125,what model years did the ford focus zx3 have the zetec engine,0.06334841628959277,5.02971987174986e-06,0.06666666666666667,0.8073897957801819
126,What are 2 United States Senators that are from Pennsylvania?,0.0660377358490566,5.460744125177103e-06,0.11392405063291139,0.7882563471794128
127,"What is the birth rate, death rate, life expectancy in Turkey",0.16546762589928057,0.007591251493416176,0.19393939393939394,0.8256018757820129
128,who was the first person to climb the mount of the holy cross,0.17560975609756097,0.009829449360604647,0.2097902097902098,0.8337327837944031
129,What is the value of understanding cross-cultural psychology?,0.1411764705882353,0.000528251121758622,0.17177914110429449,0.8418858647346497
130,what is the difference between diabetic and adiabatic process,0.06504065040650407,9.250908534446097e-06,0.07894736842105263,0.8015075325965881
131,how do I determine size needed for german world war 2 helmet,0.12987012987012986,0.0003073878968566078,0.14906832298136646,0.8305907249450684
132,what do do the colors on the flag of palma de mallorca mean?,0.09345794392523364,4.5254886209310055e-05,0.1044776119402985,0.8272095322608948
133,what types of muscles are those of the swallowing mechanism?,0.19047619047619044,0.010733128968183252,0.26865671641791045,0.8491590619087219
134,who died on the florida gators college baseball team in 2010,0.11926605504587155,1.3060318875554395e-05,0.14492753623188406,0.8358712196350098
135,what is the united nations and what is its role in the world,0.09125475285171102,0.0005998863480558989,0.11458333333333333,0.7945276498794556
136,what was the name of the magazine all teenager read in 2000s,0.16216216216216214,0.0048382703898143375,0.24358974358974358,0.8580100536346436
137,what is commercial health insurance - Blue Cross Blue Shield,0.17346938775510204,0.00011056223511555925,0.08955223880597014,0.8316311240196228
138,how old was anna nicole smith when she meet her old husband,0.07174887892376682,2.6126449867396292e-05,0.17687074829931973,0.8365619778633118
139,HOW MANY BROTHELS WERE THERE IN THE UNITED STATES IN 1840'S,0.08695652173913045,3.4690448966971695e-05,0.0898876404494382,0.834540069103241
140,what jobs did hans christian anderson have besides writing?,0.17094017094017094,0.006121065736292034,0.17105263157894737,0.8446753621101379
141,what goods are imported in the Democratic Republic of Congo,0.07476635514018692,6.215847985038311e-05,0.11320754716981132,0.8213667869567871
142,where in the bible that palestine have no land in jerusalem,0.168,0.002009891199447871,0.2413793103448276,0.8545611500740051
143,"who played guitar on the kiss album, creatures of the night",0.08294930875576037,3.2693030459079106e-06,0.10457516339869281,0.8196966648101807
144,what kind of potential is created after a neuron is excited,0.07142857142857144,1.0248542475356508e-05,0.16058394160583941,0.8503627777099609
145,what powers are specific to a particular house of Congress?,0.13545816733067728,0.001287930612246871,0.13978494623655913,0.8384345173835754
146,who is the current Chief Justice of the U.S. supreme court?,0.06451612903225806,9.043692195386776e-06,0.10144927536231885,0.7941033840179443
147,what is the difference in meaning of fraud and illegal acts,0.07843137254901962,0.000189741335154109,0.10989010989010989,0.8172478079795837
148,what were hamilton's goals for establishing a national bank,0.13821138211382114,0.0005571367167746208,0.22077922077922077,0.846916913986206
149,What did the augurs use to interpret the will of the gods?,0.05286343612334801,1.4524874311878665e-06,0.056338028169014086,0.822438657283783
150,how many miles is harvard university from yale university?,0.11255411255411257,0.0004893462090620575,0.17857142857142858,0.8386262059211731
151,what films has hugh grant and richard curtis done together,0.13877551020408166,0.0014923771872886993,0.19230769230769232,0.8389822244644165
152,how did the arrival of the horse affect the pawnee indians,0.08771929824561404,1.3012971496312543e-05,0.14814814814814814,0.8408565521240234
153,what happened to lynne on real housewives of orange county,0.09216589861751152,4.7336633992119344e-05,0.11842105263157894,0.8398506045341492
154,what does a laboratory in a gynecologist office consist of,0.14423076923076922,0.0011675400860962526,0.15384615384615385,0.8417274355888367
155,what episode do they play the second opening in Death note,0.18181818181818182,0.0015194350587253824,0.19047619047619047,0.8507871627807617
156,what day is the federal holiday for Martin Luther King Jr.,0.06542056074766354,1.3898230262420482e-05,0.07741935483870968,0.7969632744789124
157,what does it mean to take communion in the catholic church,0.13389121338912136,0.0005099594414843373,0.15950920245398773,0.8507835268974304
158,how many public universities are in the state of Louisiana,0.09437386569872959,0.015860762836308735,0.13953488372093023,0.7565817832946777
159,what part of the government is the federal court judge in?,0.12605042016806722,0.0010296855345042384,0.17721518987341772,0.845543384552002
160,what are the effects of low progesterone levels in a woman,0.045662100456621,2.0528031304223617e-06,0.05194805194805195,0.8057959079742432
161,"What percentile is my income of 140,000 of the population?",0.11627906976744186,0.00017678208679197668,0.13333333333333333,0.8246824145317078
162,what is max gross weight for 2004 international semi truck,0.04371584699453552,0.0008592799195019862,0.027777777777777776,0.7853026390075684
163,what was the Name the first electronic handheld calculator,0.05434782608695652,1.628598370191651e-05,0.053691275167785234,0.8030635118484497
164,what is the lowest temperature ever recorded in antarctica,0.09183673469387754,5.660057047991713e-05,0.13432835820895522,0.8210022449493408
165,where is university of nelson mandela metropolitan located,0.14492753623188406,0.0002382202257225934,0.16551724137931034,0.833422064781189
166,what was the ratings of the final episode La Reina Del Sur,0.11607142857142856,0.00014326662996428128,0.2028985507246377,0.8430215120315552
167,When was John F. Kennedy born and when was he assassinated,0.06140350877192982,1.761274669377721e-05,0.08333333333333333,0.8184439539909363
168,what was the first police department in the United states?,0.06722689075630252,3.986275110676761e-06,0.047619047619047616,0.8149425387382507
169,what is the difference between inside glazed outside glaze,0.07258064516129031,2.8923801545382667e-05,0.1232876712328767,0.8159186840057373
170,What is the purpose of North American Free Trade Agreement,0.14423076923076925,0.0024440329172065664,0.19444444444444445,0.8326697945594788
171,where are the web templates for visual studio 2010 express,0.1559633027522936,0.00021457279458234142,0.16568047337278108,0.8407959342002869
172,What did the hollywood blacklist have to do with McCarthy,0.09756097560975609,0.0009582092188248214,0.17721518987341772,0.8301979899406433
173,how many people visit crater lake national park each year,0.09266409266409267,8.304696513882086e-05,0.14942528735632185,0.8217246532440186
174,what countries allow gays to openly serve in the military,0.15748031496062992,0.0025534440329041817,0.16666666666666666,0.8511086106300354
175,what factors stand out in the war against terror articles,0.0861244019138756,1.7251246686527347e-05,0.1103448275862069,0.8286023736000061
176,what movie won the academy award for best picture in 2000,0.10924369747899161,0.0009268640984366083,0.15172413793103448,0.8095991611480713
177,what are the goals of the organization of American states,0.10091743119266056,0.0004336411811325625,0.11188811188811189,0.8098574876785278
178,what are the three dominant political parties in America?,0.06965174129353234,4.526642295413838e-05,0.07751937984496124,0.7944489121437073
179,who is the actor who played the gay old guy in family guy,0.11650485436893203,0.0002689343608832374,0.14705882352941177,0.833077073097229
180,how are the archegonia of the fern and pine cone similar,0.04504504504504505,1.697535612314917e-05,0.06289308176100629,0.7962664365768433
181,how many states are involved in the mega million drawing,0.16417910447761194,0.001418726023407066,0.19393939393939394,0.8430811166763306
182,how many spots on the blackhawks roster were turned over,0.17341040462427745,0.0002748326480799145,0.21621621621621623,0.860196053981781
183,where can i find shantytowns during the great depression,0.1076233183856502,0.0002632983279069521,0.14285714285714285,0.8360937833786011
184,what percent of providers have electronic health records,0.13229571984435795,0.0005547623963970856,0.1797752808988764,0.8445692658424377
185,what wavelengths are the most harmful on the em spectrum,0.0730593607305936,2.8885865554059386e-06,0.1044776119402985,0.8185838460922241
186,who jumped the fence at gettysburg during the civil war?,0.1825726141078838,0.001447745195864646,0.24161073825503357,0.8380115628242493
187,what are the guidelines of form a black motorcycles club,0.08438818565400845,7.826032748579082e-05,0.09395973154362416,0.8040701150894165
188,what kind of transportation was there in the middle ages,0.1694915254237288,0.01243068650532752,0.25301204819277107,0.8482869863510132
189,what was the first oil company to operate at prudhoe bay,0.04854368932038835,8.454987129067573e-06,0.09523809523809523,0.7927539944648743
190,who was charged with murder after the massacre at My lai,0.14448669201520914,0.007292911761922127,0.2185792349726776,0.850330650806427
191,what is the book of verses james frey reads in his book?,0.06965174129353234,4.619097728051412e-06,0.07518796992481203,0.8200867772102356
192,what is the population of snohomish washington? per year,0.15833333333333333,0.0009982865381741029,0.2085889570552147,0.8328665494918823
193,What is the name of the late Major League  old professor,0.10256410256410256,4.8327472780403375e-05,0.19607843137254902,0.8288014531135559
194,what was dante alighieri contribution in the renaissance,0.05405405405405404,7.326170930858015e-06,0.09032258064516129,0.7978420257568359
195,what is feedback mechanism in plants during respiration,0.10476190476190476,0.00014947058608682335,0.08860759493670886,0.8140684962272644
196,what happened to kuomintang after the chinese civil war,0.09016393442622951,9.052834973092336e-05,0.12571428571428572,0.8299476504325867
197,what does the goddess athena tell odysseus he is to do?,0.18305084745762712,0.006364784721128675,0.22105263157894736,0.8373258709907532
198,how many countries have english as an official language,0.13852813852813853,0.006722927227912206,0.2641509433962264,0.8675627708435059
199,when does the seas second season on hardcore pawn start,0.17316017316017318,0.006667321784054579,0.2537313432835821,0.8347868919372559
200,what part of the government governs the US post office?,0.08620689655172414,4.350149514158509e-05,0.1005586592178771,0.8365770578384399
201,what time will kate/will wedding start in united states,0.1276595744680851,0.0005867259704704429,0.11538461538461539,0.8477196097373962
202,What is and where is hydraulic fluid found and used for,0.1208791208791209,0.0006202377391943849,0.11851851851851852,0.8102056384086609
203,"What is the legal definition of ""natural born citizen""?",0.16216216216216214,0.0029865273046339492,0.19393939393939394,0.8503278493881226
204,what is the narration of the story ethan frome told in?,0.17490494296577946,0.005389558606864898,0.24705882352941178,0.853137195110321
205,what is the tallest building in the western hemisphere?,0.17692307692307693,0.0011135667031168036,0.1566265060240964,0.8417994379997253
206,Where is the greatest concentration of KFC in the world,0.19607843137254902,0.013873000849309494,0.28865979381443296,0.8426371216773987
207,What is the full name of the first lady and the vp wife,0.14218009478672988,0.0029269047232450825,0.16793893129770993,0.8128495812416077
208,what is the address of mother's park & ride in wayne nj,0.14814814814814817,0.0001914746876531521,0.16,0.8432689905166626
209,"what did daniel interpret to nabucodonosor chapter 2,3",0.0,0.0,0.0,0.0
210,What does the idea of effective nuclear charge tell us,0.13709677419354838,0.0014309481168312424,0.2,0.832785427570343
211,"how do we calculate the cost of ordering inventory,pp?",0.1338289962825279,0.006308087167633824,0.15757575757575756,0.8394578695297241
212,How much energy can be passed along each trophic level,0.1590909090909091,7.924862349051946e-05,0.16666666666666666,0.8208478689193726
213,what happens when the baroreceptor reflex is activated,0.08035714285714286,8.890676813206005e-05,0.08284023668639054,0.7879573702812195
214,what are the factors of production for digital cameras,0.11555555555555555,0.0002285854139598118,0.20125786163522014,0.8292170166969299
215,"where does the expression ""knocking on wood"" come from",0.08733624454148471,1.2033869088505157e-05,0.0915032679738562,0.8090609908103943
216,who did richard nixon refer to as the  silent majority,0.06956521739130435,9.383752960614586e-05,0.062111801242236024,0.8094200491905212
217,what role do ombudsman play in the swedish government?,0.06986899563318777,1.7236216133143242e-06,0.09523809523809523,0.8254841566085815
218,what species does johnson grass in oklahoma belong to?,0.15267175572519084,0.0025825455099746635,0.2558139534883721,0.8462009429931641
219,what are the health effects  of drinking bottled water,0.13043478260869568,0.00015776053009130238,0.16091954022988506,0.8384767174720764
220,"what time did the dallas september 8, 2010 tornado hit",0.09137055837563453,7.563432103196695e-05,0.09523809523809523,0.8241261839866638
221,where did the film the family that preys take place at,0.10909090909090909,0.00014918260785853435,0.14705882352941177,0.8460673689842224
222,when was james madison in the house of representatives,0.08108108108108109,1.610585216343573e-05,0.08484848484848485,0.8229691386222839
223,who was the president when benjamin franklin was alive,0.1935483870967742,0.0017270391563645536,0.24285714285714285,0.8349127769470215
224,where is the princess from in The Princess and the Pea,0.058536585365853655,4.574843620617737e-06,0.05194805194805195,0.8029588460922241
225,how does rainfall in new york affect the environment?,0.12859560067681894,0.029517420773141765,0.26976744186046514,0.7830378413200378
226,"what did paul snider, dorothy stratten's husband look",0.02803738317757009,9.684157060899367e-09,0.02631578947368421,0.8086048364639282
227,how many quarterbacks played for the redskins in 1980,0.0847457627118644,1.896278398515828e-05,0.14012738853503184,0.8195000886917114
228,what are schedule 1 drugs according to iowa state law,0.1327433628318584,0.00014852249057339224,0.13924050632911392,0.8358228802680969
229,who played the commandant in the police academy movie,0.08108108108108109,1.0830843304751384e-06,0.04938271604938271,0.8281567096710205
230,what is brees daughter's name in desperate housewives,0.10309278350515462,0.00046357963403219457,0.17647058823529413,0.80519700050354
